time;ax;ay;az;aT
1,1740;-0,1510;0,1369;-0,1147;0,234
1,1960;-0,1013;0,1458;-0,1073;0,207
1,1970;-0,0493;0,1177;-0,0582;0,140
1,1980;-0,0019;0,1064;-0,0044;0,106
1,1980;0,0315;0,0819;0,0827;0,121
1,1990;0,0760;0,0743;0,0945;0,142
1,2020;0,1351;0,0642;0,1492;0,211
1,2300;0,0845;-0,0247;0,0688;0,112
1,2310;0,0480;-0,0777;0,0495;0,104
1,2310;0,0510;-0,1607;0,0258;0,171
1,2320;-0,0085;-0,1804;-0,0284;0,183
1,2320;-0,0860;-0,1596;-0,0238;0,183
1,2330;-0,1193;-0,1260;-0,0394;0,178
1,2380;-0,2145;-0,0951;-0,1094;0,259
1,2440;-0,2861;-0,0478;-0,1846;0,344
1,2480;-0,3140;-0,0727;-0,2300;0,396
1,2530;-0,3286;-0,0449;-0,2383;0,408
1,2610;-0,3172;-0,0709;-0,2289;0,398
1,2640;-0,2861;-0,0310;-0,1813;0,340
1,2680;-0,2327;-0,0113;-0,1125;0,259
1,2730;-0,1776;0,0012;-0,0510;0,185
1,2790;-0,0855;0,0876;0,0022;0,122
1,2840;-0,0499;0,1186;0,0606;0,142
1,2890;0,0491;0,0992;0,0297;0,115
1,3080;0,1750;0,0734;0,0281;0,192
1,3110;0,2478;0,0104;-0,0007;0,248
1,3120;0,2915;0,0025;-0,0377;0,294
1,3130;0,3098;-0,0054;-0,1179;0,331
1,3140;0,2656;-0,0465;-0,1672;0,317
1,3190;0,1366;-0,0287;-0,1379;0,196
1,3230;0,0127;-0,0826;-0,1758;0,195
1,3620;-0,0598;-0,1112;-0,2103;0,245
1,3630;-0,1221;-0,0547;-0,2233;0,260
1,3630;-0,1806;-0,0304;-0,2821;0,336
1,3640;-0,2251;0,0013;-0,3101;0,383
1,3640;-0,2215;0,0392;-0,2799;0,359
1,3650;-0,1917;0,0749;-0,2778;0,346
1,3650;-0,1545;0,1277;-0,1721;0,264
1,3650;-0,1086;0,1938;-0,0562;0,229
1,3690;-0,0108;0,2503;0,0713;0,260
1,3750;0,0499;0,2444;0,1368;0,285
1,3790;0,1501;0,2287;0,1680;0,321
1,3840;0,2173;0,1815;0,2512;0,378
1,3890;0,3117;0,1291;0,3817;0,509
1,3950;0,3976;0,0702;0,4256;0,587
1,3990;0,4708;0,0096;0,3509;0,587
1,4040;0,4873;-0,0325;0,3407;0,595
1,4120;0,4486;-0,0331;0,3098;0,546
1,4140;0,4024;-0,0558;0,1876;0,447
1,4190;0,3465;-0,0596;0,1259;0,373
1,4300;0,2384;-0,0494;0,0730;0,254
1,4320;0,1124;-0,0223;-0,0144;0,116
1,4340;-0,0068;0,0395;-0,0889;0,097
1,4400;-0,1138;0,0572;-0,1804;0,221
1,4460;-0,2005;0,0444;-0,2295;0,308
1,4490;-0,2783;0,0405;-0,2938;0,407
1,4550;-0,3175;0,0660;-0,3889;0,506
1,4790;-0,2443;0,1138;-0,3932;0,477
1,4810;-0,1981;0,0847;-0,4705;0,517
1,4810;-0,1510;0,0456;-0,5837;0,605
1,4820;-0,1388;-0,0320;-0,6000;0,617
1,4820;-0,0839;-0,0371;-0,5755;0,583
1,4830;-0,0559;-0,0511;-0,5391;0,544
1,4880;-0,0743;-0,0333;-0,4906;0,497
1,5120;-0,1050;0,0124;-0,4452;0,458
1,5120;-0,1160;0,0883;-0,3443;0,374
1,5130;-0,0955;0,1141;-0,1027;0,181
1,5130;-0,0856;0,1744;0,0178;0,195
1,5140;0,0098;0,2058;0,0824;0,222
1,5190;0,0863;0,2092;0,1941;0,298
1,5240;0,1625;0,1810;0,2060;0,319
1,5300;0,2071;0,1080;0,2775;0,363
1,5340;0,2132;0,0154;0,3773;0,434
1,5390;0,2629;-0,0885;0,4530;0,531
1,5450;0,3141;-0,1354;0,5545;0,651
1,5500;0,3906;-0,1816;0,5527;0,701
1,5540;0,3575;-0,2078;0,4667;0,623
1,5620;0,2993;-0,2439;0,4339;0,581
1,5650;0,2162;-0,2792;0,3683;0,510
1,5700;0,0784;-0,3004;0,3739;0,486
1,5750;-0,0525;-0,2454;0,3430;0,425
1,5810;-0,1998;-0,1513;0,2217;0,335
1,5850;-0,2965;-0,0575;0,1343;0,331
1,5900;-0,3489;-0,0298;0,0938;0,363
1,6090;-0,3670;0,0565;0,1014;0,385
1,6100;-0,3512;0,0887;0,0935;0,374
1,6100;-0,2893;0,1089;0,0654;0,316
1,6180;-0,2541;0,1087;0,0339;0,278
1,6190;-0,1977;0,0833;-0,0049;0,215
1,6200;-0,1782;0,0556;-0,0303;0,189
1,6250;-0,1512;0,0101;-0,1229;0,195
1,6490;-0,0858;-0,0529;-0,1381;0,171
1,6500;-0,0328;-0,0738;-0,0868;0,119
1,6500;0,0541;-0,0882;-0,1055;0,148
1,6510;0,0796;-0,0473;-0,1715;0,195
1,6510;0,0590;-0,0262;-0,2094;0,219
1,6550;0,0266;0,0013;-0,1703;0,172
1,6620;0,0362;0,0375;-0,1354;0,145
1,6650;0,0384;0,0274;0,0174;0,050
1,6690;0,0633;0,0581;0,1194;0,147
1,6740;0,0520;0,0421;0,0779;0,103
1,6800;0,0577;0,0056;0,0488;0,076
1,6850;0,0690;-0,0205;0,0371;0,081
1,6890;0,1134;0,0356;0,0151;0,120
1,6950;0,1078;0,0937;-0,0241;0,145
1,7000;0,0889;0,0938;-0,0817;0,153
1,7050;0,0346;0,0911;-0,1004;0,140
1,7140;-0,0275;0,1562;-0,1854;0,244
1,7150;-0,0499;0,1599;-0,2447;0,297
1,7210;-0,0987;0,1443;-0,2690;0,321
1,7250;-0,1010;0,0940;-0,2610;0,295
1,7300;-0,0991;0,0941;-0,1397;0,195
1,7360;-0,1316;0,1126;-0,1053;0,203
1,7410;-0,1192;0,1397;-0,1002;0,209
1,7620;-0,1196;0,1050;-0,0633;0,171
1,7650;-0,1076;0,1126;-0,0140;0,156
1,7650;-0,0159;0,1076;0,0357;0,114
1,7650;0,0635;0,0371;0,0452;0,086
1,7660;0,1217;-0,0340;0,0602;0,140
1,7690;0,1195;-0,1034;-0,0450;0,164
1,7740;0,1371;-0,1257;-0,0300;0,188
1,7990;0,1231;-0,1009;0,0238;0,161
1,8000;0,0853;-0,1033;-0,0054;0,134
1,8000;0,0257;-0,0923;-0,0216;0,098
1,8000;0,0011;-0,0860;0,0324;0,092
1,8010;-0,0534;-0,0078;0,0838;0,100
1,8050;-0,0817;0,0881;0,1090;0,162
1,8180;-0,0488;0,1621;0,1147;0,205
1,8190;0,0131;0,2304;0,1185;0,259
1,8200;0,0589;0,2029;0,0563;0,219
1,8250;0,1094;0,1740;-0,0416;0,210
1,8300;0,1606;0,1475;-0,0161;0,219
1,8350;0,2017;0,1485;-0,0347;0,253
1,8400;0,2396;0,1055;-0,0577;0,268
1,8450;0,2176;0,0201;-0,0224;0,220
1,8500;0,2093;-0,0005;0,0210;0,210
1,8540;0,1779;-0,0045;0,0975;0,203
1,8610;0,1176;-0,0621;0,2247;0,261
1,8670;0,0454;-0,0516;0,2240;0,234
1,8700;0,0106;-0,0345;0,2285;0,231
1,8760;-0,0391;-0,0024;0,2062;0,210
1,8880;-0,0773;0,0468;0,1408;0,167
1,8890;-0,0754;0,0170;0,0681;0,103
1,8900;-0,1146;0,0455;-0,0144;0,124
1,9220;-0,0762;0,0724;-0,0130;0,106
1,9230;-0,0734;0,0848;-0,0471;0,122
1,9230;-0,0894;0,0567;-0,0774;0,131
1,9240;-0,0589;0,0384;-0,1088;0,130
1,9240;-0,0635;0,0192;-0,2007;0,211
1,9240;-0,0181;-0,0067;-0,2150;0,216
1,9250;0,0224;-0,0487;-0,3021;0,307
1,9430;0,0509;-0,0648;-0,3609;0,370
1,9440;0,1129;-0,1085;-0,3254;0,361
1,9460;0,1588;-0,0906;-0,2272;0,292
1,9470;0,1350;-0,0080;-0,1557;0,206
1,9510;0,0944;-0,0407;-0,0773;0,129
1,9550;0,0185;-0,0385;-0,0416;0,060
1,9630;-0,0328;-0,0303;0,0639;0,078
1,9660;-0,0642;-0,0415;0,1192;0,142
1,9710;-0,0564;-0,0816;0,2198;0,241
1,9750;-0,0657;-0,0591;0,2861;0,299
1,9810;-0,0374;-0,0424;0,2820;0,288
1,9860;-0,0444;-0,0042;0,2472;0,251
1,9910;0,0054;0,0814;0,1642;0,183
2,0080;0,0730;0,1393;0,0179;0,158
2,0180;0,1782;0,1165;-0,0323;0,215
2,0180;0,2625;0,0945;-0,1181;0,303
2,0190;0,3270;0,0712;-0,1670;0,374
2,0190;0,3825;0,0466;-0,1559;0,416
2,0480;0,3504;0,0342;-0,0760;0,360
2,0480;0,3335;0,0552;-0,0207;0,339
2,0490;0,3164;0,1034;-0,0205;0,333
2,0500;0,2561;0,0919;-0,1238;0,299
2,0500;0,1349;0,0119;-0,1625;0,212
2,0510;0,0300;-0,0790;-0,1892;0,207
2,0510;-0,0331;-0,1617;-0,2464;0,297
2,0550;-0,1076;-0,2009;-0,2718;0,355
2,0680;-0,1822;-0,2429;-0,2490;0,393
2,0680;-0,2986;-0,2233;-0,2272;0,437
2,0710;-0,3992;-0,1757;-0,2268;0,492
2,0760;-0,4697;-0,0926;-0,2513;0,541
2,0820;-0,4591;-0,0342;-0,2039;0,504
2,0860;-0,4276;0,0402;-0,1956;0,472
2,0900;-0,3285;0,1136;-0,1711;0,387
2,0970;-0,1989;0,0988;-0,1268;0,256
2,1020;-0,0400;0,0506;-0,0398;0,076
2,1070;0,1148;0,0422;0,0768;0,144
2,1140;0,1978;0,0168;0,0978;0,221
2,1170;0,2408;0,0043;0,1156;0,267
2,1220;0,2556;0,0236;0,1281;0,287
2,1300;0,2811;0,0066;0,2131;0,353
2,1320;0,2937;-0,0492;0,2642;0,398
2,1410;0,2802;-0,0721;0,3114;0,425
2,1420;0,2502;-0,0789;0,3560;0,442
2,1520;0,2217;-0,1127;0,3203;0,406
2,1530;0,1506;-0,1160;0,2797;0,338
2,1570;0,0713;-0,1652;0,2243;0,288
2,1790;0,0041;-0,1933;0,0681;0,205
2,1880;-0,1186;-0,1820;-0,0328;0,220
2,1880;-0,1631;-0,1502;-0,1779;0,284
2,1890;-0,2132;-0,0871;-0,2791;0,362
2,1890;-0,2411;-0,0007;-0,3130;0,395
2,1900;-0,2589;0,0685;-0,3421;0,434
2,1910;-0,2411;0,0654;-0,2971;0,388
2,2150;-0,1881;0,0882;-0,2568;0,330
2,2150;-0,1229;0,1177;-0,2262;0,283
2,2160;-0,0464;0,1181;-0,0940;0,158
2,2160;0,0629;0,0758;0,0517;0,111
2,2170;0,1234;0,0302;0,1491;0,196
2,2330;0,1587;-0,0167;0,2286;0,279
2,2340;0,1653;-0,0424;0,2716;0,321
2,2340;0,2087;-0,1141;0,2833;0,370
2,2470;0,1839;-0,1540;0,2887;0,375
2,2480;0,1686;-0,1969;0,2425;0,355
2,2480;0,0831;-0,2369;0,2130;0,329
2,2620;-0,0143;-0,2307;0,1652;0,284
2,2630;-0,0894;-0,1772;0,0560;0,206
2,2640;-0,1534;-0,0880;-0,0911;0,199
2,2760;-0,2365;-0,0741;-0,1641;0,297
2,2780;-0,2989;0,0059;-0,2364;0,381
2,2780;-0,3387;0,0719;-0,2386;0,420
2,2890;-0,3025;0,1300;-0,2011;0,386
2,2900;-0,2709;0,1443;-0,1658;0,349
2,2950;-0,2193;0,1472;-0,0058;0,264
2,2960;-0,1317;0,1504;0,0566;0,208
2,3230;-0,0759;0,1130;0,1031;0,171
2,3240;-0,0263;0,0528;0,1189;0,133
2,3240;0,0716;-0,0029;0,2319;0,243
2,3240;0,1478;-0,0399;0,2583;0,300
2,3250;0,2111;-0,0537;0,2212;0,310
2,3360;0,2570;-0,1004;0,2055;0,344
2,3370;0,2710;-0,1585;0,1683;0,356
2,3380;0,2052;-0,1166;0,0661;0,245
2,3420;0,1586;-0,1064;-0,0159;0,192
2,3510;0,0782;-0,0679;-0,1429;0,176
2,3510;0,0090;-0,0090;-0,2303;0,231
2,3570;-0,0748;0,0130;-0,2772;0,287
2,3640;-0,1472;-0,0042;-0,3197;0,352
2,3670;-0,2264;-0,0018;-0,3558;0,422
2,3720;-0,2475;-0,0370;-0,4132;0,483
2,3810;-0,2344;-0,0177;-0,4522;0,510
2,3840;-0,2181;-0,0383;-0,4410;0,493
2,3860;-0,1522;-0,0570;-0,3579;0,393
2,3920;-0,0769;-0,0153;-0,1348;0,156
2,3980;0,0001;0,0291;0,0098;0,031
2,4020;0,0339;0,0342;0,0868;0,099
2,4070;0,0326;0,0297;0,1209;0,129
2,4130;0,0752;-0,0099;0,1316;0,152
2,4170;0,0979;-0,0582;0,1095;0,158
2,4240;0,1025;-0,0819;0,1122;0,173
2,4380;0,1113;-0,0677;0,1310;0,185
2,4380;0,1220;-0,0047;0,2290;0,260
2,4390;0,0705;0,0472;0,2102;0,227
2,4420;-0,0182;0,0331;0,1007;0,108
2,4890;-0,0674;0,0513;0,0895;0,123
2,4900;-0,0968;0,0277;0,0914;0,136
2,4900;-0,1492;-0,0473;0,0859;0,179
2,4910;-0,2125;-0,0849;0,0971;0,249
2,4920;-0,2309;-0,1163;0,1595;0,304
2,4920;-0,2668;-0,1356;0,1808;0,350
2,4930;-0,3255;-0,1343;0,1756;0,393
2,4930;-0,3701;-0,2094;0,1630;0,455
2,4940;-0,3504;-0,2699;0,1645;0,472
2,4940;-0,3648;-0,2584;0,1202;0,463
2,5030;-0,4363;-0,2203;0,1008;0,499
2,5040;-0,5315;-0,2109;0,0896;0,579
2,5070;-0,5991;-0,2313;0,1857;0,669
2,5130;-0,6099;-0,2075;0,2901;0,706
2,5170;-0,5708;-0,1826;0,3239;0,681
2,5220;-0,5162;-0,1641;0,3809;0,662
2,5300;-0,4673;-0,1257;0,3679;0,608
2,5320;-0,3651;-0,0867;0,3615;0,521
2,5380;-0,2774;-0,0434;0,2735;0,392
2,5430;-0,1977;-0,0416;0,1555;0,255
2,5480;-0,1151;-0,0797;0,0443;0,147
2,5520;-0,0428;-0,0773;0,0043;0,089
2,5570;-0,0281;-0,1051;-0,0234;0,111
2,5710;-0,0441;-0,1079;-0,0880;0,146
2,5720;-0,0958;-0,0473;-0,1310;0,169
2,5730;-0,1347;-0,0105;-0,1444;0,198
2,5770;-0,1966;0,1053;-0,0816;0,238
2,6120;-0,2419;0,1495;-0,0538;0,289
2,6130;-0,2379;0,1507;-0,0896;0,296
2,6130;-0,1686;0,1653;-0,0768;0,248
2,6140;-0,0740;0,1062;-0,1327;0,185
2,6140;0,0356;0,0907;-0,2238;0,244
2,6150;0,1475;0,0243;-0,1937;0,245
2,6150;0,2949;-0,0208;-0,0977;0,311
2,6170;0,3757;-0,0224;-0,0230;0,377
2,6220;0,3454;-0,0593;0,0248;0,351
2,6270;0,2833;-0,0504;-0,0537;0,293
2,6320;0,1921;-0,0541;-0,1758;0,266
2,6370;0,0670;-0,0155;-0,2459;0,255
2,6420;0,0145;0,0043;-0,3533;0,354
2,6470;0,1059;0,0638;-0,4706;0,487
2,6520;0,1759;0,2158;-0,5263;0,595
2,6570;0,2639;0,2568;-0,6040;0,707
2,6670;0,3879;0,3388;-0,5949;0,787
2,6670;0,5056;0,4165;-0,5172;0,835
2,6720;0,5655;0,3796;-0,3923;0,786
2,6770;0,5292;0,3135;-0,3137;0,690
2,6840;0,4891;0,2477;-0,2809;0,616
2,6880;0,4469;0,1999;-0,1610;0,515
2,6920;0,4378;0,1043;-0,0949;0,460
2,7030;0,4031;0,0182;-0,0978;0,415
2,7030;0,3792;-0,0322;-0,1123;0,397
2,7080;0,3338;-0,0987;-0,1235;0,369
2,7290;0,3209;-0,2339;-0,0956;0,408
2,7290;0,2445;-0,4292;-0,0382;0,495
2,7300;0,0747;-0,5292;0,1312;0,550
2,7300;-0,1655;-0,5344;0,2658;0,619
2,7320;-0,3659;-0,4150;0,2425;0,604
2,7370;-0,4922;-0,1997;0,0482;0,533
