time;ax;ay;az;aT
0,6570;-0,1377;0,1447;0,4919;0,531
0,6580;-0,0899;0,1347;0,4957;0,521
0,6580;-0,0147;0,0751;0,4429;0,449
0,6590;-0,0108;-0,0091;0,3350;0,335
0,6590;0,0209;-0,0352;0,2996;0,302
0,6600;0,0293;-0,0608;0,2316;0,241
0,6600;-0,0259;0,0209;0,1129;0,118
0,6610;-0,0149;0,1452;0,0414;0,152
0,6610;0,0349;0,2681;-0,0165;0,271
0,6620;0,1275;0,3801;-0,1341;0,423
0,6630;0,2181;0,4172;-0,2698;0,543
0,6680;0,2838;0,4197;-0,4086;0,651
0,6710;0,3639;0,4189;-0,5272;0,765
0,6760;0,3778;0,3412;-0,6212;0,803
0,6820;0,3882;0,1834;-0,7389;0,855
0,6870;0,3121;0,0462;-0,7716;0,834
0,6910;0,1957;-0,0726;-0,7844;0,812
0,7090;0,0518;-0,1635;-0,6337;0,657
0,7100;-0,1516;-0,2044;-0,4209;0,492
0,7110;-0,3639;-0,1943;-0,2245;0,470
0,7120;-0,5479;-0,1449;0,0850;0,573
0,7170;-0,7097;0,0089;0,3196;0,778
0,7640;-0,8076;0,1383;0,5851;1,007
0,7650;-0,7399;0,1974;0,6775;1,022
0,7650;-0,5352;0,2205;0,6493;0,870
0,7660;-0,2505;0,1038;0,6447;0,699
0,7660;0,0611;-0,0116;0,6677;0,671
0,7670;0,2695;-0,1234;0,7553;0,811
0,7670;0,4279;-0,2413;1,0044;1,118
0,7670;0,5565;-0,3033;1,1522;1,315
0,7680;0,5489;-0,1783;1,0770;1,222
0,7680;0,5215;-0,0328;0,9682;1,100
0,7710;0,5273;0,1271;0,9093;1,059
0,7760;0,5257;0,2758;0,7940;0,991
0,7820;0,5520;0,3167;0,7360;0,973
0,7860;0,5574;0,2581;0,6051;0,862
0,7910;0,6075;0,1128;0,4511;0,765
0,7970;0,7151;-0,0563;0,2987;0,777
0,8020;0,7193;-0,0896;0,1841;0,748
0,8070;0,6660;-0,0906;0,0256;0,673
0,8150;0,5595;-0,0627;-0,2547;0,618
0,8170;0,3850;-0,0399;-0,4206;0,572
0,8240;0,2024;0,0210;-0,4118;0,459
0,8270;0,1105;0,0532;-0,3432;0,364
0,8350;0,0177;0,0951;-0,3204;0,335
0,8360;-0,1133;0,0944;-0,2718;0,309
0,8420;-0,3123;0,0736;-0,1111;0,340
0,8580;-0,5537;0,0160;0,1544;0,575
0,8590;-0,7519;-0,0291;0,2841;0,804
0,8590;-0,8984;-0,0178;0,3228;0,955
0,8660;-0,9836;-0,0689;0,2198;1,010
0,8680;-0,9029;-0,0966;0,1156;0,915
0,9110;-0,7691;-0,1619;-0,0845;0,790
0,9110;-0,6567;-0,2377;-0,3378;0,776
0,9120;-0,5611;-0,2570;-0,4569;0,768
0,9120;-0,3963;-0,2102;-0,3573;0,574
0,9120;-0,2072;-0,0558;-0,1779;0,279
0,9130;-0,1260;0,0195;-0,0274;0,130
0,9130;-0,1549;0,0382;0,2141;0,267
0,9130;-0,1898;0,0333;0,4894;0,526
0,9140;-0,1725;0,0106;0,6747;0,696
0,9160;-0,1824;-0,0290;0,7463;0,769
0,9210;-0,2410;-0,1164;0,6006;0,658
0,9260;-0,3133;-0,2287;0,3980;0,556
0,9320;-0,4159;-0,2604;0,2123;0,535
0,9360;-0,4766;-0,3009;0,0288;0,564
0,9410;-0,5710;-0,2339;-0,0492;0,619
0,9470;-0,6561;-0,1536;-0,0674;0,677
0,9520;-0,6849;-0,0505;-0,1110;0,696
0,9560;-0,5627;0,0062;-0,0989;0,571
0,9630;-0,3693;0,0143;-0,1052;0,384
0,9670;-0,3116;-0,0311;-0,1897;0,366
0,9710;-0,2307;-0,1096;-0,3196;0,409
0,9760;-0,1631;-0,1660;-0,4605;0,516
0,9820;-0,2294;-0,2626;-0,6337;0,723
0,9880;-0,2531;-0,3384;-0,7055;0,822
0,9920;-0,2012;-0,3392;-0,6093;0,726
1,0120;-0,1092;-0,2705;-0,1613;0,333
