time;ax;ay;az;aT
0,6400;0,1007;0,0834;0,1039;0,167
0,6400;0,1266;0,1403;0,0617;0,199
0,6410;0,0918;0,1374;0,0128;0,166
0,6490;0,0709;0,1012;-0,0583;0,137
0,6500;0,0696;0,0891;-0,0932;0,146
0,6500;0,0915;0,0876;-0,0969;0,159
0,6550;0,0543;0,0543;-0,1362;0,156
0,6610;0,0522;0,0107;-0,1729;0,181
0,6650;0,0741;0,0223;-0,2141;0,228
0,6690;0,0795;-0,0038;-0,2240;0,238
0,6780;0,0873;0,0087;-0,2826;0,296
0,6800;0,1129;0,0121;-0,3005;0,321
0,6870;0,1061;-0,0042;-0,3051;0,323
0,6950;0,0394;0,0398;-0,3596;0,364
0,6960;0,0236;0,0388;-0,3959;0,398
0,7010;0,0119;0,0293;-0,4129;0,414
0,7060;0,0255;0,0539;-0,4475;0,451
0,7220;0,0375;0,0495;-0,4986;0,502
0,7220;0,0931;0,0650;-0,5710;0,582
0,7230;0,1370;0,0898;-0,5764;0,599
0,7280;0,1526;0,0833;-0,5436;0,571
0,7290;0,1428;0,0708;-0,5168;0,541
0,7350;0,1007;0,0544;-0,5439;0,556
0,7400;0,0501;0,1117;-0,5326;0,546
0,7630;0,0476;0,1377;-0,5608;0,579
0,7640;0,1512;0,2114;-0,6007;0,655
0,7640;0,2403;0,2494;-0,6299;0,719
0,7650;0,3132;0,2615;-0,6017;0,727
0,7650;0,3178;0,2562;-0,5033;0,648
0,7720;0,2815;0,2072;-0,3170;0,472
0,7780;0,3090;0,1065;-0,0885;0,339
0,7810;0,3958;0,0446;0,1011;0,411
0,7860;0,4636;-0,0076;0,2648;0,534
0,7910;0,4348;-0,0123;0,3838;0,580
0,7960;0,3277;-0,0226;0,4581;0,564
0,8020;0,2007;-0,0014;0,5417;0,578
0,8050;0,1563;0,0833;0,6142;0,639
0,8120;0,1506;0,1459;0,7438;0,773
0,8160;0,1402;0,2034;0,8336;0,869
0,8210;0,1011;0,2127;0,8469;0,879
0,8280;0,0408;0,1953;0,8744;0,897
0,8300;0,0181;0,2051;0,8397;0,865
0,8370;-0,0420;0,1501;0,8422;0,856
0,8550;-0,0632;0,1075;0,7945;0,804
0,8560;-0,0207;0,0796;0,6695;0,674
0,8570;0,0112;0,0990;0,5854;0,594
0,8580;-0,0027;0,0794;0,4515;0,458
0,8640;-0,0265;0,0997;0,3146;0,331
0,8660;-0,0263;0,0982;0,1984;0,223
0,8730;0,0348;0,1647;0,1460;0,223
0,8960;0,0134;0,1833;0,1379;0,230
0,8970;-0,0232;0,1839;0,1610;0,246
0,8980;-0,0607;0,1820;0,1901;0,270
0,8990;-0,0693;0,1834;0,1618;0,254
0,9000;-0,0822;0,1361;0,2042;0,259
0,9010;-0,1076;0,1189;0,2011;0,257
0,9060;-0,0727;0,0916;0,1671;0,204
0,9110;0,0033;0,0769;0,1344;0,155
0,9170;0,0352;0,0200;0,0899;0,099
0,9250;0,0339;0,0010;0,0074;0,035
0,9290;0,0213;-0,0048;-0,1464;0,148
0,9300;0,0276;-0,0102;-0,3141;0,315
0,9370;0,0193;-0,0657;-0,5493;0,554
0,9400;0,0321;-0,0798;-0,6860;0,691
0,9460;0,1062;-0,1129;-0,8356;0,850
0,9510;0,1379;-0,1956;-0,9085;0,939
0,9560;0,1173;-0,2225;-0,9562;0,989
0,9770;0,1415;-0,2236;-0,9228;0,960
0,9780;0,1747;-0,2419;-0,8849;0,934
0,9790;0,2042;-0,2418;-0,8389;0,897
0,9800;0,2507;-0,2584;-0,7728;0,853
0,9810;0,2988;-0,2813;-0,7202;0,829
0,9860;0,3699;-0,3206;-0,6094;0,782
0,9900;0,3914;-0,3537;-0,4607;0,700
1,0080;0,3180;-0,3014;-0,2456;0,502
1,0090;0,2695;-0,2719;0,0084;0,383
1,0090;0,2603;-0,3066;0,1877;0,444
1,0100;0,2894;-0,2983;0,3307;0,531
1,0160;0,3293;-0,2762;0,4174;0,599
1,0210;0,3965;-0,2556;0,4371;0,643
1,0270;0,4134;-0,2724;0,3816;0,625
1,0320;0,4670;-0,2858;0,3192;0,634
1,0360;0,4809;-0,2625;0,3143;0,632
1,0410;0,4349;-0,2033;0,2832;0,557
1,0470;0,3895;-0,1504;0,2188;0,471
1,0510;0,3304;-0,0894;0,1940;0,393
1,0550;0,2672;-0,0340;0,1239;0,297
1,0610;0,1203;0,0360;0,1448;0,192
1,0660;0,0048;0,0026;0,1143;0,114
1,0700;-0,0533;0,0229;0,1973;0,206
1,0780;-0,1535;-0,0084;0,3420;0,375
1,0820;-0,1790;-0,0446;0,3993;0,440
1,0870;-0,1925;-0,0608;0,4349;0,479
1,0920;-0,2002;-0,0810;0,4035;0,458
1,0960;-0,2376;-0,0570;0,3925;0,462
1,1020;-0,3586;-0,0223;0,2872;0,460
1,1080;-0,6448;-0,0208;-0,1163;0,655
1,1270;-0,4970;0,0752;-0,1369;0,521
1,1280;-0,2133;0,2318;0,0421;0,318
1,1300;-0,1182;0,2505;0,0546;0,282
1,1310;-0,0801;0,1708;0,0898;0,209
1,1320;-0,0347;0,0299;0,0831;0,095
1,1350;0,0116;-0,0865;0,0728;0,114
1,1410;0,0716;-0,2004;0,0519;0,219
1,1560;0,1480;-0,2188;-0,0203;0,265
1,1600;0,2546;-0,2042;-0,1103;0,344
1,1610;0,2580;-0,2499;-0,1593;0,393
1,1670;0,2246;-0,2627;-0,1293;0,369
1,1680;0,1806;-0,2226;-0,1256;0,313
1,1710;0,1334;-0,1824;-0,1827;0,291
1,1780;0,0844;-0,1702;-0,2636;0,325
1,1810;0,0446;-0,1140;-0,2725;0,299
1,1860;0,0157;-0,0196;-0,3268;0,328
1,1910;-0,0284;0,0286;-0,3273;0,330
1,1960;-0,1243;0,0713;-0,3660;0,393
1,2010;-0,1985;0,1008;-0,4059;0,463
1,2060;-0,2307;0,0334;-0,0552;0,240
1,2110;-0,5239;-0,0002;0,9704;1,103
1,2170;-0,9517;0,0258;1,9422;2,163
1,2210;-0,5953;0,0260;1,4813;1,597
1,2280;0,0199;0,0419;0,9824;0,983
1,2320;0,1742;0,1538;1,3112;1,332
1,2370;0,2373;0,1806;1,2369;1,272
