time;ax;ay;az;aT
0,6280;0,0146;0,0377;0,4371;0,439
0,6290;-0,0427;0,0305;0,4796;0,482
0,6290;-0,0897;0,0695;0,5392;0,551
0,6350;-0,1703;0,0687;0,5764;0,605
0,6400;-0,1798;0,0399;0,5961;0,624
0,6460;-0,1720;0,0478;0,5564;0,584
0,6500;-0,1361;0,0530;0,5170;0,537
0,6540;-0,1556;0,0400;0,5342;0,558
0,6600;-0,2252;0,0688;0,4820;0,536
0,6650;-0,2790;0,1109;0,4943;0,578
0,6700;-0,3302;0,1792;0,4781;0,608
0,6760;-0,3424;0,2294;0,5108;0,656
0,6800;-0,3839;0,2541;0,5331;0,704
0,6850;-0,3341;0,2641;0,6012;0,737
0,6900;-0,2628;0,2091;0,5931;0,682
0,6950;-0,1226;0,2505;0,5640;0,629
0,7000;0,0046;0,2436;0,5329;0,586
0,7050;0,0509;0,2831;0,4423;0,528
0,7190;0,0554;0,3046;0,3854;0,494
0,7200;0,0572;0,3033;0,3644;0,478
0,7200;0,0106;0,3152;0,3398;0,464
0,7270;-0,0113;0,3333;0,2876;0,440
0,7320;-0,0594;0,3706;0,3525;0,515
0,7340;-0,1072;0,3672;0,4341;0,579
0,7640;-0,0380;0,2797;0,4801;0,557
0,7650;0,0601;0,2480;0,5409;0,598
0,7650;0,1418;0,1824;0,4825;0,535
0,7660;0,1368;0,0709;0,3829;0,413
0,7660;0,1316;0,0572;0,3639;0,391
0,7670;0,0976;0,0551;0,2687;0,291
0,7700;0,0837;0,0490;0,2196;0,240
0,7750;0,0122;0,0331;0,0895;0,096
0,7800;0,0084;0,0506;-0,0165;0,054
0,7850;0,0148;0,0694;-0,1212;0,140
0,7900;-0,0107;0,0491;-0,2321;0,237
0,7950;-0,0291;0,0388;-0,3217;0,325
0,8000;-0,0632;0,0495;-0,4237;0,431
0,8050;-0,0786;0,1004;-0,5239;0,539
0,8110;-0,1052;0,1435;-0,6163;0,642
0,8160;-0,1334;0,1133;-0,6926;0,714
0,8210;-0,1850;0,1245;-0,7361;0,769
0,8260;-0,2077;0,1280;-0,7826;0,820
0,8310;-0,2484;0,1010;-0,7722;0,817
0,8360;-0,2486;0,0890;-0,7278;0,774
0,8410;-0,2597;0,1013;-0,6037;0,665
0,8460;-0,2185;0,0495;-0,4718;0,522
0,8510;-0,1969;0,0073;-0,3618;0,412
0,8560;-0,1813;-0,0505;-0,1968;0,272
0,8730;-0,2061;-0,1143;-0,0845;0,250
0,8740;-0,2112;-0,1604;-0,0175;0,266
0,8750;-0,2332;-0,2174;-0,0006;0,319
0,8760;-0,1564;-0,2797;0,0885;0,332
0,8850;-0,0663;-0,3724;0,0885;0,388
0,8860;-0,0735;-0,4188;-0,1776;0,461
0,8900;0,0222;-0,4029;-0,3178;0,514
0,9190;0,0938;-0,3699;-0,3744;0,535
0,9200;0,0465;-0,3417;-0,3639;0,501
0,9200;0,0122;-0,3491;-0,3595;0,501
0,9200;0,0590;-0,5213;-0,1269;0,540
0,9210;-0,2293;-0,3800;-0,1789;0,479
0,9210;-0,3441;-0,3361;-0,1885;0,517
0,9320;-0,0574;-0,3182;-0,0165;0,324
0,9330;0,0430;-0,2249;0,0548;0,235
0,9360;0,1367;-0,1329;0,1775;0,261
0,9400;0,3812;-0,1943;0,4415;0,615
0,9460;0,6526;-0,2994;0,6294;0,955
0,9510;0,7446;-0,3528;0,7152;1,091
0,9550;0,6750;-0,4009;0,8205;1,136
0,9620;0,6368;-0,4629;0,9279;1,217
0,9670;0,4271;-0,4351;0,9048;1,091
0,9710;0,0075;-0,3139;0,6937;0,761
0,9940;-0,2154;-0,2015;0,5252;0,602
0,9950;-0,2281;-0,1474;0,5215;0,588
0,9970;-0,2466;-0,1704;0,5278;0,607
0,9980;-0,3492;-0,1098;0,3574;0,512
0,9980;-0,3288;-0,1490;0,2675;0,449
1,0050;-0,3180;-0,2135;0,1171;0,401
1,0050;-0,5303;-0,1744;-0,1643;0,582
1,0420;-0,8295;-0,1183;-0,3916;0,925
