time;ax;ay;az;aT
0,6230;-0,5886;-0,0576;0,4983;0,773
0,6290;-0,4797;-0,1297;0,4045;0,641
0,6340;-0,3305;-0,1812;0,2729;0,465
0,6390;-0,1821;-0,2514;0,0544;0,315
0,6440;-0,0479;-0,3539;-0,1046;0,372
0,6490;0,0688;-0,3358;-0,2141;0,404
0,6540;0,2062;-0,2891;-0,3197;0,478
0,6610;0,2732;-0,2063;-0,4541;0,569
0,6640;0,3258;-0,0657;-0,5580;0,649
0,6690;0,3183;0,1078;-0,6220;0,707
0,6740;0,3550;0,2916;-0,6803;0,821
0,6880;0,4027;0,4325;-0,7654;0,967
0,6890;0,4688;0,5749;-0,8561;1,133
0,6890;0,5196;0,6544;-0,8641;1,202
0,6980;0,5350;0,6869;-0,7721;1,164
0,7010;0,5443;0,6710;-0,5848;1,043
0,7040;0,5666;0,6078;-0,3700;0,910
0,7240;0,6267;0,5018;-0,1228;0,812
0,7250;0,6317;0,3346;0,0978;0,721
0,7250;0,5920;0,1588;0,1585;0,633
0,7260;0,5263;-0,0547;0,1975;0,565
0,7340;0,3955;-0,1949;0,2459;0,505
0,7350;0,2580;-0,2958;0,2217;0,451
0,7400;0,0947;-0,3942;0,1895;0,448
0,7460;-0,0291;-0,4009;0,2164;0,456
0,7490;-0,1967;-0,3731;0,2506;0,491
0,7540;-0,2962;-0,3373;0,3425;0,565
0,7630;-0,3868;-0,2757;0,3570;0,594
0,7640;-0,4435;-0,2805;0,3555;0,634
0,7700;-0,4532;-0,2441;0,3321;0,613
0,7740;-0,3955;-0,1845;0,3035;0,532
0,7800;-0,3041;-0,1354;0,3215;0,463
0,7840;-0,1861;-0,0956;0,3319;0,392
0,7890;-0,0704;-0,0125;0,3708;0,378
0,7950;0,0501;0,0731;0,3760;0,386
0,7990;0,1247;0,0849;0,2329;0,277
0,8040;0,1504;0,0840;0,1386;0,221
0,8120;0,1731;0,0586;-0,0468;0,189
0,8140;0,2372;-0,0109;-0,1564;0,284
0,8200;0,2046;-0,0228;-0,2505;0,324
0,8240;0,1753;0,0171;-0,3688;0,409
0,8380;0,1260;0,0217;-0,3942;0,414
0,8390;0,0160;0,0293;-0,3331;0,335
0,8400;-0,0072;0,0410;-0,3229;0,326
0,8450;-0,0899;0,0748;-0,2869;0,310
