time;ax;ay;az;aT
0,6230;-0,5640;-0,0475;-1,0308;1,176
0,6280;-0,5801;-0,3515;-1,3191;1,483
0,6330;-0,6583;-0,6709;-1,4225;1,705
0,6380;-0,7199;-0,7920;-1,3467;1,720
0,6430;-0,6277;-0,6954;-1,2221;1,540
0,6500;-0,4243;-0,5991;-1,1026;1,325
0,6530;-0,3332;-0,5810;-1,0066;1,209
0,6580;-0,7652;-1,2262;-0,9912;1,753
0,6630;-1,0531;-1,9001;-0,9674;2,378
0,6800;-0,2949;-1,0675;-0,5664;1,244
0,6810;0,2887;0,0688;0,2086;0,363
0,6820;0,5450;1,0984;0,6146;1,372
0,6830;0,6546;1,5151;0,4942;1,723
0,6890;0,5768;1,2156;0,1127;1,350
0,6930;-0,1050;0,7905;-0,1883;0,819
0,7180;-0,7631;0,3065;-0,1942;0,845
0,7190;-1,0300;0,0540;-0,1806;1,047
0,7190;-0,9069;-0,0800;-0,4149;1,001
0,7200;-0,8295;-0,2758;-0,6351;1,081
0,7280;-0,6120;-0,4260;-0,4944;0,895
0,7280;-0,1616;-0,4134;-0,2251;0,498
0,7290;0,2668;-0,5271;-0,3512;0,687
0,7340;0,5828;-0,6566;-0,5130;1,017
0,7390;0,7665;-0,6541;-0,2717;1,044
0,7500;0,6935;-0,5702;0,3157;0,952
0,7510;0,4827;-0,5098;0,6527;0,959
0,7530;0,4182;-0,3666;0,6539;0,858
0,7580;0,3893;-0,3144;0,5196;0,721
0,7630;0,1453;-0,2607;0,5416;0,618
0,7690;-0,3138;-0,1732;0,8069;0,883
0,7740;-0,6105;0,0012;0,9784;1,153
0,7780;-0,8169;0,2200;1,1690;1,443
0,7850;-0,7111;0,3917;1,1820;1,434
0,7890;-0,3717;0,4413;0,8349;1,015
0,7940;0,1444;0,3173;0,1967;0,400
0,8010;0,6535;0,0139;-0,6933;0,953
0,8040;0,8734;-0,2025;-1,2129;1,508
0,8080;0,7708;-0,1203;-1,3137;1,528
0,8130;0,4585;-0,0674;-1,5724;1,639
0,8190;0,7936;-0,1401;-1,9401;2,101
0,8240;1,0977;-0,1743;-1,9042;2,205
0,8280;0,9122;-0,1611;-0,8269;1,242
0,8440;0,5660;-0,2572;-0,0443;0,623
0,8450;0,3762;-0,2699;0,2948;0,549
0,8450;0,2390;-0,2204;0,6700;0,745
0,8500;0,1796;-0,3863;0,8560;0,956
0,8580;0,0264;-0,6745;0,8149;1,058
0,8580;-0,1159;-0,9410;0,4721;1,059
0,8640;-0,1920;-1,0163;0,0262;1,035
0,8690;-0,1488;-0,9686;-0,2661;1,015
