time;ax;ay;az;aT
0,5220;-0,0514;0,0745;-0,0055;0,091
0,5280;-0,0020;0,0792;-0,1225;0,146
0,5310;0,0644;-0,0150;-0,5324;0,537
0,5370;-0,1689;0,1036;-0,1868;0,272
0,5410;-0,2066;0,2140;0,2081;0,363
0,5470;0,1021;0,1801;0,1254;0,242
0,5520;0,3129;0,0989;-0,0457;0,331
0,5560;0,3784;0,0748;-0,0002;0,386
0,5720;0,4160;0,0990;0,1706;0,460
0,5730;0,5644;0,1209;0,4547;0,735
0,5730;0,8032;0,1974;0,7181;1,095
0,5780;1,0176;0,2500;1,0064;1,453
0,5850;1,0990;0,2218;1,3161;1,729
0,5850;1,2698;0,1912;1,6820;2,116
0,5910;1,0615;0,1578;1,7264;2,033
0,6020;0,6441;0,0224;1,3075;1,458
0,6030;0,2734;-0,0088;0,9184;0,958
0,6060;-0,0566;0,0702;0,6547;0,661
0,6130;-0,3304;0,1298;0,4418;0,567
0,6160;-0,5065;0,1380;0,3955;0,657
0,6210;-0,6323;0,1390;0,4284;0,776
0,6280;-0,6474;0,0620;0,5093;0,826
0,6320;-0,6508;0,0447;0,5425;0,848
0,6370;-0,5877;0,0190;0,5580;0,811
0,6410;-0,4618;0,0065;0,5342;0,706
0,6470;-0,2725;-0,0308;0,4904;0,562
0,6520;-0,1305;-0,0938;0,4193;0,449
0,6570;-0,0781;-0,1511;0,2899;0,336
0,6620;-0,0741;-0,1771;0,1643;0,253
0,6670;-0,0609;-0,2097;0,1107;0,245
0,6720;-0,0899;-0,2202;0,0165;0,238
0,6920;-0,1399;-0,2025;-0,0501;0,251
0,6930;-0,1480;-0,1611;-0,1443;0,262
0,6930;-0,1591;-0,0914;-0,2384;0,301
0,6940;-0,2175;-0,1043;-0,2620;0,356
0,6960;-0,2608;-0,1625;-0,2666;0,407
0,7010;-0,2457;-0,1513;-0,2523;0,383
0,7060;-0,2019;-0,1365;-0,2585;0,355
0,7200;-0,1412;-0,1156;-0,2768;0,332
0,7210;-0,1072;-0,0877;-0,3060;0,336
0,7220;-0,1745;-0,0074;-0,3018;0,349
0,7430;-0,2814;0,0572;-0,3576;0,459
0,7440;-0,3696;0,0715;-0,5007;0,626
0,7440;-0,3881;0,1384;-0,6320;0,754
0,7450;-0,4198;0,1983;-0,6905;0,832
0,7470;-0,3991;0,2176;-0,6871;0,824
0,7520;-0,4130;0,1879;-0,5501;0,713
0,7570;-0,4281;0,1388;-0,4137;0,611
0,7630;-0,4044;0,0947;-0,2969;0,511
0,7680;-0,3849;0,0552;-0,2820;0,480
0,7720;-0,3380;0,0187;-0,2145;0,401
0,7780;-0,3449;-0,0137;-0,2524;0,428
0,7820;-0,3034;-0,0109;-0,2854;0,417
0,7870;-0,2837;-0,0083;-0,2741;0,395
0,7940;-0,2830;-0,0134;-0,3035;0,415
0,7980;-0,3059;-0,0366;-0,3771;0,487
0,8030;-0,3726;-0,0227;-0,4028;0,549
0,8070;-0,3882;0,0188;-0,3903;0,551
0,8130;-0,4377;-0,0055;-0,4149;0,603
0,8180;-0,4839;0,0159;-0,4526;0,663
0,8220;-0,5330;0,0638;-0,5131;0,743
0,8400;-0,6159;0,0760;-0,5066;0,801
0,8410;-0,6506;0,1139;-0,5577;0,864
0,8420;-0,6444;0,1092;-0,6124;0,896
0,8430;-0,5914;0,0559;-0,5489;0,809
0,8680;-0,5584;0,0148;-0,4592;0,723
0,8680;-0,5273;-0,0406;-0,4067;0,667
0,8690;-0,4861;-0,0924;-0,3854;0,627
0,8690;-0,4059;-0,1382;-0,3091;0,529
0,8700;-0,3176;-0,1135;-0,1612;0,374
0,8720;-0,1630;-0,0461;0,0356;0,173
0,8800;-0,0278;-0,0059;0,2276;0,229
0,8830;0,0225;-0,0024;0,3370;0,338
0,8870;-0,0260;-0,0466;0,4035;0,407
0,8960;-0,0154;-0,0558;0,3684;0,373
0,8980;-0,0320;-0,0380;0,3263;0,330
0,9030;-0,0401;-0,0614;0,3309;0,339
0,9070;-0,0377;-0,0518;0,2830;0,290
0,9140;-0,0357;-0,0353;0,2006;0,207
0,9180;0,0079;-0,0282;0,2007;0,203
0,9230;0,0251;0,0126;0,2152;0,217
0,9300;0,0295;0,0201;0,2690;0,271
0,9330;0,0663;0,0279;0,3551;0,362
0,9370;0,0283;0,0464;0,3980;0,402
0,9450;-0,0346;0,0432;0,4958;0,499
0,9480;-0,0494;0,0490;0,5148;0,520
0,9530;-0,1023;0,0875;0,5626;0,579
0,9580;-0,1148;0,0916;0,5149;0,535
0,9740;-0,1489;0,0888;0,4698;0,501
0,9740;-0,1364;0,0456;0,4823;0,503
1,0030;-0,0796;0,0509;0,3695;0,381
1,0040;-0,0848;-0,0216;0,2819;0,295
1,0040;-0,0430;-0,0736;0,2746;0,288
1,0050;-0,0035;-0,1064;0,2745;0,294
1,0050;-0,0343;-0,1018;0,2755;0,296
1,0050;-0,0126;-0,0769;0,3471;0,356
1,0060;0,0270;-0,0733;0,3408;0,350
1,0080;0,0024;-0,0840;0,2867;0,299
1,0160;0,0004;-0,0681;0,2961;0,304
1,0180;-0,0115;-0,0362;0,2707;0,273
1,0230;-0,0046;-0,0205;0,2883;0,289
1,0300;0,0414;0,0042;0,3381;0,341
1,0330;0,0319;0,0123;0,3375;0,339
1,0380;0,0493;0,0469;0,3620;0,368
1,0450;0,0711;0,0243;0,3519;0,360
1,0480;0,0988;0,0123;0,3573;0,371
1,0530;0,1239;-0,0176;0,4177;0,436
1,0570;0,1331;-0,0201;0,4267;0,447
1,0640;0,0927;0,0217;0,3974;0,409
1,0680;0,0312;0,1161;0,4123;0,430
1,0720;0,0276;0,1566;0,3962;0,427
1,0790;0,0759;0,1230;0,3980;0,423
1,0830;0,0718;0,1181;0,3281;0,356
1,0880;0,1396;0,1075;0,2487;0,305
1,0960;0,1582;0,0843;0,2686;0,323
1,0990;0,1896;-0,0105;0,3051;0,359
1,1030;0,2799;0,1029;0,2172;0,369
1,1080;0,2981;0,1541;0,2716;0,432
1,1220;0,1929;0,0927;0,3906;0,445
1,1230;0,0246;0,0499;0,4156;0,419
1,1500;-0,0850;-0,0316;0,3051;0,318
1,1510;-0,1145;-0,0489;0,0731;0,144
1,1510;0,0315;0,0003;-0,1109;0,115
1,1520;0,1692;0,1061;-0,2448;0,316
1,1530;0,1784;0,1851;-0,2191;0,338
1,1530;0,1297;0,2457;-0,1888;0,336
1,1540;0,0739;0,2182;-0,1298;0,264
1,1580;0,0414;0,2138;-0,0722;0,229
1,1650;0,0176;0,2147;-0,0051;0,215
1,1680;0,0035;0,2432;0,0022;0,243
1,1730;-0,0118;0,2816;0,0751;0,292
1,1790;-0,0287;0,2982;0,0656;0,307
1,1840;-0,0299;0,3161;0,0811;0,328
1,1900;-0,0666;0,3515;0,1290;0,380
1,1960;-0,0278;0,3145;0,1877;0,367
1,1990;0,0182;0,3221;0,1999;0,379
1,2030;0,0233;0,2938;0,2086;0,361
1,2140;0,0481;0,2404;0,1996;0,316
1,2160;0,0893;0,1951;0,2326;0,316
1,2190;0,1630;0,1198;0,2866;0,351
1,2230;0,1558;0,1015;0,2680;0,326
1,2300;0,1733;0,0473;0,2119;0,278
1,2340;0,1492;0,0706;0,0865;0,186
1,2380;0,0853;0,0876;0,0383;0,128
1,2610;0,0293;0,0885;-0,0830;0,125
1,2630;0,0200;0,0325;-0,1688;0,173
1,2640;0,0658;0,0154;-0,1769;0,189
1,2650;0,0701;0,0324;-0,1479;0,167
1,2730;0,0839;0,0333;-0,1717;0,194
1,2740;0,0723;-0,0251;-0,1608;0,178
1,2750;0,0629;-0,0026;-0,1094;0,126
1,2960;0,0903;0,0167;-0,0940;0,131
1,2970;0,0628;0,0186;-0,0858;0,108
1,2970;0,0232;0,0411;-0,0885;0,100
1,2980;0,0307;0,0388;-0,0864;0,100
1,2980;0,0505;0,0370;-0,1419;0,155
1,3040;0,0989;0,0212;-0,1519;0,182
1,3080;0,1255;0,0046;-0,0891;0,154
1,3140;0,1324;-0,0548;-0,1162;0,185
1,3190;0,0883;-0,1284;-0,0489;0,163
1,3230;0,0934;-0,1697;0,0266;0,196
1,3310;0,1026;-0,1755;0,1319;0,242
1,3340;0,0996;-0,1834;0,2443;0,321
1,3380;0,1024;-0,2389;0,2503;0,361
1,3430;0,0876;-0,2036;0,3116;0,382
1,3490;0,0488;-0,1494;0,2379;0,285
1,3540;-0,0184;-0,1407;0,1191;0,185
1,3580;-0,1103;-0,1373;0,0556;0,185
1,3640;-0,1609;-0,1127;0,0138;0,197
1,3690;-0,1828;-0,0943;-0,0302;0,208
1,3740;-0,2131;-0,0529;-0,0623;0,228
1,3950;-0,2028;-0,0185;-0,1206;0,237
1,3970;-0,1890;-0,0304;-0,2196;0,291
1,3980;-0,1267;-0,0119;-0,3603;0,382
1,3990;-0,1169;-0,0259;-0,4077;0,425
1,4000;-0,0747;-0,0137;-0,4816;0,488
1,4030;-0,0348;-0,0529;-0,5006;0,505
1,4080;0,0005;-0,0417;-0,4613;0,463
1,4200;-0,0462;-0,0484;-0,3816;0,387
1,4210;-0,0520;-0,0922;-0,3082;0,326
1,4230;-0,0626;-0,1963;-0,2638;0,335
1,4370;-0,1425;-0,2171;-0,1788;0,315
1,4370;-0,2438;-0,2161;-0,1120;0,344
1,4380;-0,2909;-0,2339;-0,1146;0,390
1,4450;-0,3185;-0,2120;-0,1029;0,396
1,4530;-0,3699;-0,1923;-0,0231;0,418
1,4550;-0,3995;-0,2203;-0,0355;0,458
1,4600;-0,3884;-0,2325;-0,0491;0,455
1,4650;-0,3630;-0,2267;-0,0161;0,428
1,4700;-0,3101;-0,2902;-0,0023;0,425
1,4740;-0,2523;-0,2307;0,0666;0,348
1,4810;-0,2266;-0,1955;0,0350;0,301
1,4850;-0,1579;-0,2157;0,0191;0,268
1,4890;-0,0762;-0,2386;-0,0087;0,251
1,4970;-0,0003;-0,2737;-0,0280;0,275
1,4990;0,0245;-0,2407;0,0017;0,242
1,5050;0,0641;-0,1866;-0,0438;0,202
1,5090;0,1048;-0,1887;-0,1789;0,280
1,5160;0,1464;-0,1942;-0,1872;0,307
1,5210;0,1218;-0,1897;-0,1729;0,284
1,5250;0,1568;-0,2228;-0,2292;0,356
1,5480;0,1796;-0,1786;-0,2450;0,352
1,5490;0,2092;-0,1109;-0,1640;0,288
1,5500;0,2075;-0,1024;-0,1288;0,265
1,5510;0,1972;-0,1039;-0,0483;0,228
1,5520;0,2202;-0,1159;0,0034;0,249
1,5540;0,1799;-0,1181;0,1051;0,240
1,5610;0,1513;-0,1479;0,2116;0,299
1,5830;0,1299;-0,1624;0,2964;0,362
1,5840;0,1052;-0,1573;0,4016;0,444
1,5840;0,1141;-0,1463;0,3969;0,438
1,5850;0,1064;-0,1449;0,4068;0,445
1,5850;0,0974;-0,1089;0,3620;0,390
1,5890;0,1001;-0,1050;0,2671;0,304
1,5940;0,1014;-0,1295;0,2012;0,260
1,6000;0,1420;-0,1056;0,1008;0,204
1,6050;0,1584;-0,1034;0,0377;0,193
1,6100;0,1495;-0,1481;-0,0912;0,229
1,6160;0,1837;-0,2055;-0,1445;0,311
1,6200;0,2118;-0,2183;-0,1896;0,358
1,6240;0,2065;-0,2187;-0,1676;0,344
1,6310;0,1747;-0,1806;-0,0657;0,260
1,6350;0,1716;-0,1795;-0,0416;0,252
1,6390;0,1327;-0,1461;-0,0247;0,199
1,6440;0,1742;-0,1246;-0,0007;0,214
1,6500;0,1595;-0,0851;-0,0138;0,181
1,6550;0,1249;-0,0623;0,0401;0,145
1,6590;0,0969;-0,0538;0,0569;0,125
1,6800;0,0731;-0,0428;0,0485;0,098
1,6810;0,0510;-0,0544;0,0282;0,080
1,6810;0,0281;-0,0971;0,0187;0,103
1,6820;0,0386;-0,1253;-0,0015;0,131
1,6840;0,0629;-0,0918;-0,0834;0,139
1,6900;0,0654;-0,1155;-0,1206;0,179
1,6940;0,0702;-0,1496;-0,1053;0,196
1,7030;0,0608;-0,1205;-0,0759;0,155
1,7040;0,0824;-0,1143;-0,0550;0,151
1,7090;0,1002;-0,0881;-0,0153;0,134
1,7190;0,1449;-0,0740;0,0051;0,163
1,7210;0,1367;-0,0506;0,0550;0,156
1,7250;0,1047;-0,0383;0,0760;0,135
1,7320;0,0463;-0,0145;0,0933;0,105
1,7360;0,0343;-0,0269;0,0334;0,055
1,7400;0,0280;-0,0098;-0,0011;0,030
1,7450;0,0509;-0,0073;-0,0400;0,065
1,7500;0,0423;0,0178;-0,1262;0,134
1,7550;0,0437;0,0179;-0,2140;0,219
1,7600;0,0291;-0,0090;-0,2050;0,207
1,7650;0,0401;-0,0233;-0,1844;0,190
1,7710;0,0260;-0,0014;-0,1308;0,133
1,7750;0,0128;0,0063;-0,1014;0,102
1,7810;0,0235;0,0225;-0,0320;0,046
1,7850;0,0329;-0,0005;0,0499;0,060
1,7900;0,0708;0,0122;0,0682;0,099
1,7950;0,0992;-0,0216;0,0615;0,119
1,8000;0,0846;-0,0311;0,0869;0,125
1,8050;0,0749;-0,0261;0,0479;0,093
1,8100;0,0856;-0,0186;-0,0075;0,088
1,8230;0,0558;-0,0071;-0,0162;0,059
1,8240;0,0988;-0,0190;-0,0248;0,104
1,8250;0,1238;-0,0529;-0,0335;0,139
1,8550;0,2130;0,0707;-0,1395;0,264
1,8560;0,1851;0,1088;-0,0644;0,224
1,8560;0,1641;0,0818;0,0765;0,199
1,8570;0,0492;0,0538;0,1831;0,197
1,8580;-0,0431;0,0175;0,2532;0,257
1,8580;-0,0626;0,0355;0,2979;0,306
1,8600;-0,0350;0,0643;0,3031;0,312
1,8710;0,1119;0,1538;0,3227;0,375
1,8720;0,1898;0,2123;0,3233;0,431
1,8750;0,1843;0,1973;0,2717;0,383
1,8810;0,0558;0,1426;0,2314;0,277
1,8850;-0,0795;0,0759;0,2390;0,263
1,8900;-0,1596;0,0058;0,2253;0,276
1,8950;-0,1410;0,0180;0,1845;0,233
1,9010;-0,0302;0,0585;0,1310;0,147
1,9050;0,0422;0,0562;0,0293;0,076
1,9100;0,0338;0,0472;-0,0978;0,114
1,9160;-0,0001;0,0437;-0,1633;0,169
1,9210;-0,1139;0,0182;-0,1192;0,166
1,9260;-0,2903;-0,0147;-0,1527;0,328
1,9460;-0,3819;-0,0126;-0,0933;0,393
1,9480;-0,4538;0,0002;-0,0297;0,455
1,9500;-0,5119;0,0236;0,0784;0,518
1,9510;-0,5103;0,0230;0,1535;0,533
1,9520;-0,4336;0,0169;0,2214;0,487
1,9560;-0,2612;0,0404;0,1313;0,295
1,9610;-0,1393;-0,0187;-0,0639;0,154
1,9890;-0,0575;-0,0535;-0,2123;0,226
1,9900;-0,0195;-0,0850;-0,2150;0,232
1,9910;0,0207;-0,1228;-0,2561;0,285
1,9910;0,0002;-0,1407;-0,2388;0,277
1,9920;-0,0039;-0,1591;-0,1499;0,219
1,9920;-0,0306;-0,1150;-0,0266;0,122
2,0070;0,0155;-0,1322;0,0786;0,155
2,0070;0,0538;-0,1008;0,2375;0,264
2,0080;0,0897;-0,0443;0,4454;0,456
2,0110;0,1226;-0,0112;0,6125;0,625
2,0160;0,1811;-0,0012;0,7309;0,753
2,0210;0,2176;-0,0040;0,7778;0,808
2,0250;0,2556;-0,0086;0,7726;0,814
2,0320;0,2680;-0,0220;0,6353;0,690
2,0360;0,2626;0,0006;0,5404;0,601
2,0410;0,1818;-0,0038;0,4030;0,442
2,0470;0,1283;-0,0324;0,2124;0,250
2,0510;0,0900;-0,0294;0,0486;0,106
2,0560;0,1018;-0,0479;-0,0993;0,150
2,0610;0,3287;-0,0025;-0,1536;0,363
2,0740;0,3966;0,0494;-0,1446;0,425
2,0750;0,2640;0,0712;-0,1238;0,300
2,0750;0,0383;0,0379;-0,1689;0,177
2,1040;-0,1682;0,0477;-0,2811;0,331
2,1050;-0,3119;0,0365;-0,3934;0,503
2,1060;-0,2728;0,0104;-0,4832;0,555
2,1060;-0,3132;-0,0150;-0,5397;0,624
2,1070;-0,3085;-0,0325;-0,5045;0,592
2,1070;-0,2073;-0,0038;-0,4350;0,482
2,1110;-0,1508;0,0136;-0,3205;0,355
2,1210;-0,1163;0,0673;-0,2783;0,309
2,1220;-0,1150;0,0125;-0,1861;0,219
2,1260;-0,1343;-0,0217;-0,0932;0,165
2,1320;-0,1442;-0,0346;0,0138;0,149
2,1360;-0,1415;-0,0267;0,0453;0,151
2,1410;-0,0976;-0,0088;0,0934;0,135
2,1500;-0,0416;0,0021;0,1330;0,139
2,1510;0,0142;0,0313;0,1271;0,132
2,1560;0,0523;0,0020;0,1212;0,132
2,1610;0,0353;-0,0209;0,1726;0,177
2,1660;-0,0429;-0,0772;0,1570;0,180
2,1730;-0,1056;-0,1443;0,1952;0,265
2,1760;-0,1409;-0,1864;0,2143;0,317
2,1840;-0,1679;-0,1584;0,2108;0,313
2,1860;-0,1830;-0,1737;0,1738;0,306
2,1920;-0,1981;-0,2144;0,1621;0,334
2,2000;-0,1532;-0,2395;0,1671;0,330
2,2020;-0,1331;-0,2945;0,0920;0,336
2,2070;-0,1295;-0,3527;0,0696;0,382
2,2120;-0,1385;-0,3901;0,0950;0,425
2,2180;-0,1611;-0,4163;0,0162;0,447
2,2220;-0,2033;-0,4599;-0,0350;0,504
2,2270;-0,1762;-0,5029;-0,0264;0,534
2,2480;-0,1455;-0,6279;-0,0167;0,645
2,2520;-0,0494;-0,7667;-0,0107;0,768
2,2590;0,0629;-0,7818;0,0526;0,786
2,2600;0,0791;-0,7522;0,1039;0,763
2,2610;-0,0040;-0,5711;0,0473;0,573
2,2630;-0,1002;-0,5629;0,0420;0,573
2,2630;-0,2026;-0,6556;0,0965;0,693
2,2810;-0,2117;-0,7190;0,1041;0,757
2,2820;-0,0770;-0,6950;0,2015;0,728
2,2830;-0,0023;-0,6118;0,3156;0,688
2,2830;-0,0053;-0,5122;0,5578;0,757
2,2870;-0,1202;-0,4002;0,7750;0,881
2,2920;-0,3762;-0,2809;0,8337;0,957
2,3010;-0,5595;-0,2804;0,6455;0,899
2,3030;-0,6102;-0,3414;0,3410;0,778
2,3070;-0,8192;-0,3266;-0,0138;0,882
2,3120;-1,1353;-0,2567;-0,3606;1,219
2,3180;-1,8715;0,0081;-0,8299;2,047
2,3230;-4,8462;1,2356;-2,2258;5,474
2,3270;-2,9011;1,5589;-2,8649;4,365
2,3340;0,0788;1,2685;-2,6470;2,936
2,3370;1,2808;0,9759;-2,0495;2,606
2,3420;1,6808;0,7784;-1,1703;2,191
2,3470;1,7781;0,6270;-0,1525;1,892
2,3520;1,3362;0,4572;0,7797;1,613
2,3570;0,5160;0,1237;1,3375;1,439
2,3620;0,2965;-0,1988;1,2667;1,316
2,3840;1,4064;-0,2991;0,6878;1,594
2,3840;2,5898;-0,3274;0,0660;2,611
2,3850;2,0886;-0,3708;-0,2401;2,135
2,3850;0,7585;-0,1023;-0,5357;0,934
2,3890;0,6657;0,5074;-1,0314;1,328
2,3910;1,3508;1,2993;-1,4536;2,372
2,4060;2,1140;1,9956;-1,6209;3,328
2,4070;1,3547;1,6306;-1,5328;2,616
2,4080;0,9223;1,1944;-1,4552;2,096
2,4120;0,6963;0,7905;-1,2146;1,608
2,4240;0,4226;0,3250;-0,8852;1,033
2,4250;0,2297;-0,1178;-0,5374;0,596
2,4280;0,0650;-0,5781;-0,1723;0,607
2,4340;-0,1268;-0,9049;0,2532;0,948
2,4370;-0,3910;-1,1626;0,6556;1,391
2,4430;-0,6709;-1,3504;0,9119;1,762
2,4510;-0,9684;-1,4020;1,1633;2,063
2,4530;-1,1934;-1,3785;1,3908;2,293
2,4570;-1,4201;-1,3411;1,5489;2,493
2,4610;-1,5437;-1,2958;1,6259;2,589
2,4670;-1,5940;-1,2314;1,6611;2,611
2,4720;-1,5061;-1,2067;1,6787;2,558
2,4760;-1,3661;-1,1471;1,6128;2,405
2,4850;-1,1253;-1,0763;1,4873;2,153
2,4870;-0,9060;-1,0260;1,3656;1,934
2,4930;-0,7056;-0,9755;1,2202;1,714
2,4980;-0,5392;-0,9435;1,0571;1,516
2,5030;-0,4079;-0,8960;0,8725;1,315
2,5080;-0,2911;-0,8629;0,7264;1,165
2,5120;-0,1976;-0,7961;0,6317;1,035
2,5330;-0,0846;-0,6742;0,5693;0,886
2,5390;-0,0557;-0,5740;0,4794;0,750
2,5400;-0,0426;-0,5015;0,4565;0,680
2,5400;-0,0128;-0,4544;0,4002;0,606
2,5460;-0,0259;-0,3802;0,3391;0,510
2,5460;-0,0774;-0,2864;0,3678;0,473
2,5470;-0,0618;-0,2165;0,3452;0,412
2,5560;-0,0602;-0,1423;0,3886;0,418
2,5570;-0,0618;-0,0380;0,3999;0,406
2,5620;-0,0631;-0,0344;0,3852;0,392
2,5720;-0,0251;0,0298;0,3648;0,367
2,5720;0,0243;0,0130;0,3641;0,365
2,5760;0,0636;0,0217;0,2896;0,297
2,5840;0,1114;0,0356;0,1845;0,218
2,5870;0,1457;0,0473;0,1217;0,196
2,5910;0,1683;0,0927;0,0352;0,195
2,5980;0,2284;0,1061;-0,0688;0,261
2,6020;0,3536;0,1685;-0,0938;0,403
2,6070;0,5044;0,2528;-0,1294;0,579
2,6120;0,5393;0,2286;-0,1077;0,596
2,6170;0,6006;0,2898;-0,0621;0,670
2,6210;0,7144;0,3765;-0,0322;0,808
2,6260;0,7388;0,4299;-0,0598;0,857
2,6370;0,7333;0,4873;-0,0231;0,881
2,6380;0,7920;0,5444;-0,1145;0,968
2,6420;0,8436;0,5907;-0,1714;1,044
2,6470;0,8545;0,5942;-0,1816;1,057
2,6550;0,8241;0,5350;-0,1598;0,995
2,6570;0,8665;0,4310;-0,0699;0,970
2,6610;0,8101;0,3293;-0,0640;0,877
2,6710;0,7955;0,2218;-0,0344;0,827
2,6720;0,7762;0,1134;-0,0112;0,784
2,6770;0,7770;0,0373;0,1097;0,786
2,6820;0,7917;-0,0487;0,2458;0,830
2,6870;0,7704;-0,0911;0,3707;0,860
2,6920;0,7787;-0,1727;0,4978;0,940
2,6960;0,7190;-0,2602;0,5839;0,962
2,7020;0,6890;-0,2987;0,6257;0,978
2,7070;0,5661;-0,4377;0,6640;0,976
2,7120;0,4020;-0,5542;0,6317;0,932
2,7170;0,4258;-0,4174;0,6116;0,854
2,7220;0,5266;-0,2580;0,5797;0,825
