time;ax;ay;az;aT
0,6440;-0,0079;-0,1034;-0,0521;0,116
0,6450;0,0188;-0,1344;-0,1241;0,184
0,6450;0,0100;-0,1587;-0,1173;0,198
0,6450;0,0161;-0,1213;-0,0842;0,149
0,6460;0,0171;-0,0689;-0,0476;0,085
0,6540;0,0018;-0,0456;0,0175;0,049
0,6550;0,0013;-0,0290;0,0262;0,039
0,6570;-0,0183;0,0144;0,0361;0,043
0,6670;-0,0558;0,0598;0,0340;0,089
0,6680;-0,0506;0,0701;0,0413;0,096
0,6730;-0,0598;0,0773;0,1024;0,142
0,6770;-0,0559;0,0803;0,1167;0,152
0,6840;-0,0767;0,0467;0,1405;0,167
0,6890;-0,0611;0,0435;0,2013;0,215
0,6940;-0,0439;-0,0325;0,2979;0,303
0,7090;-0,0156;-0,0749;0,3967;0,404
0,7100;0,0281;-0,0818;0,3783;0,388
0,7110;0,0538;-0,1563;0,4701;0,498
0,7130;0,0532;-0,1817;0,5187;0,552
0,7230;0,0753;-0,1558;0,5436;0,570
0,7230;0,0688;-0,1350;0,5039;0,526
0,7270;0,0230;-0,1433;0,3761;0,403
0,7650;0,0096;-0,0754;0,3179;0,327
0,7650;0,0486;-0,0843;0,2898;0,306
0,7660;0,0833;-0,0777;0,2559;0,280
0,7660;0,0455;-0,0123;0,2102;0,215
0,7670;-0,0014;0,0752;0,1167;0,139
0,7670;0,0026;0,0884;0,1370;0,163
0,7680;-0,0382;0,1256;0,1870;0,229
0,7680;-0,0350;0,1403;0,2370;0,278
0,7730;-0,0199;0,1371;0,2415;0,278
0,7780;-0,0201;0,1026;0,2580;0,278
0,7840;-0,0595;0,0946;0,2218;0,248
0,7910;-0,0685;0,0518;0,1917;0,210
0,7930;-0,0689;0,0484;0,1712;0,191
0,8000;-0,0642;0,0477;0,1495;0,170
0,8030;-0,0795;0,0209;0,1278;0,152
0,8080;-0,0536;-0,0007;0,0607;0,081
0,8130;-0,0284;-0,0287;0,0293;0,050
0,8190;-0,0103;-0,0951;-0,0435;0,105
0,8250;0,0400;-0,1343;-0,0337;0,144
0,8280;0,0768;-0,1810;-0,0111;0,197
0,8480;0,0584;-0,2010;-0,0373;0,213
0,8500;0,0363;-0,1398;0,0126;0,145
0,8520;-0,0077;-0,1148;0,1013;0,153
0,8530;-0,0495;-0,0949;0,1525;0,186
0,8540;-0,0546;-0,0294;0,2128;0,222
0,8580;-0,0863;0,0541;0,3391;0,354
0,8720;-0,0779;0,0946;0,3694;0,389
0,9010;-0,0485;0,1116;0,3082;0,331
0,9020;-0,0455;0,0673;0,2843;0,296
0,9020;-0,0260;0,0882;0,2214;0,240
0,9030;0,0053;0,0886;0,1603;0,183
0,9040;0,0187;0,0699;0,1235;0,143
0,9040;0,0411;0,0514;0,0608;0,090
0,9050;0,0300;0,0463;0,0200;0,059
0,9050;0,0547;0,0820;-0,0133;0,099
0,9080;0,0817;0,0534;-0,0286;0,102
0,9130;0,0933;0,0290;-0,0331;0,103
0,9190;0,0838;0,0300;-0,0364;0,096
0,9230;0,0260;-0,0006;-0,0599;0,065
0,9280;-0,0074;-0,0176;-0,0298;0,035
0,9340;-0,0118;-0,0401;-0,0570;0,071
0,9390;-0,0336;-0,0268;0,0288;0,052
0,9440;-0,0324;-0,0052;0,0451;0,056
0,9500;-0,0333;-0,0123;0,0446;0,057
0,9540;-0,0541;-0,0513;0,0714;0,103
0,9590;-0,0734;-0,1044;0,0909;0,157
0,9650;-0,0928;-0,1203;0,1399;0,207
0,9840;-0,0777;-0,1007;0,2254;0,259
0,9860;-0,1152;-0,0935;0,2579;0,298
0,9870;-0,1373;-0,0916;0,3364;0,375
0,9880;-0,1474;-0,0783;0,3515;0,389
0,9930;-0,1337;-0,0587;0,3546;0,383
0,9930;-0,1283;-0,0301;0,3637;0,387
1,0280;-0,1277;-0,0769;0,3822;0,410
1,0290;-0,1401;-0,0453;0,3032;0,337
1,0290;-0,1096;-0,0487;0,2808;0,305
1,0300;-0,0756;-0,0524;0,2312;0,249
1,0300;-0,0610;-0,0634;0,2046;0,223
1,0310;-0,0065;-0,0827;0,1106;0,138
1,0310;0,0685;-0,0544;0,0839;0,121
1,0400;0,0726;-0,0833;0,0787;0,136
1,0410;0,0835;-0,1378;-0,0178;0,162
1,0440;0,0978;-0,1439;-0,0281;0,176
1,0500;0,0691;-0,1733;-0,0491;0,193
1,0550;0,0456;-0,1281;0,0073;0,136
1,0590;0,0233;-0,0838;0,0334;0,093
1,0630;0,0093;-0,0347;0,0901;0,097
1,0700;-0,0081;-0,0180;0,1154;0,117
1,0740;-0,0215;0,0009;0,0872;0,090
1,0790;-0,0299;-0,0219;0,0699;0,079
1,0930;0,0068;0,0503;0,0206;0,055
1,0940;0,0064;0,0223;-0,0306;0,038
1,0940;-0,0022;0,0042;-0,0303;0,031
1,1390;-0,0258;0,0220;-0,0455;0,057
1,1390;0,0033;0,0505;-0,0119;0,052
1,1400;-0,0064;0,0349;0,0060;0,036
1,1400;-0,0170;0,0360;0,0653;0,076
1,1410;-0,0236;0,0191;0,1039;0,108
1,1410;-0,0416;0,0021;0,1375;0,144
1,1420;-0,0188;-0,0021;0,1388;0,140
1,1420;-0,0030;-0,0151;0,1223;0,123
1,1430;0,0461;-0,0141;0,0811;0,094
1,1430;0,1046;-0,0439;0,0271;0,117
1,1530;0,0977;-0,0343;-0,0062;0,104
1,1540;0,0554;-0,0459;-0,0511;0,088
1,1590;0,0505;-0,0642;-0,0613;0,102
1,1630;0,0125;-0,0593;-0,0678;0,091
1,1700;-0,0482;-0,0922;-0,0340;0,109
1,1730;-0,0694;-0,0759;0,0007;0,103
1,1780;-0,0513;-0,0799;0,0031;0,095
1,1840;-0,0229;-0,0897;0,0660;0,114
1,1890;-0,0326;-0,0981;0,1248;0,162
1,1950;-0,0208;-0,0294;0,1522;0,156
1,2180;-0,0184;-0,0327;0,2234;0,227
1,2200;-0,0063;0,0065;0,2691;0,269
1,2220;-0,0131;0,0274;0,2503;0,252
1,2230;-0,0007;0,0111;0,2388;0,239
1,2240;-0,0122;-0,0466;0,1739;0,180
1,2240;-0,0091;-0,0833;0,1132;0,141
1,2290;-0,0143;-0,0711;0,0779;0,106
1,2650;0,0279;-0,0503;0,0974;0,113
1,2660;0,0435;-0,0673;0,0385;0,089
1,2670;0,0412;-0,0959;-0,0177;0,106
1,2670;0,0330;-0,0886;-0,0282;0,099
1,2680;0,0061;-0,0681;-0,0601;0,091
1,2680;-0,0060;-0,0206;-0,0572;0,061
1,2690;-0,0192;0,0252;-0,0140;0,035
1,2690;-0,0348;0,0313;0,0075;0,047
1,2740;-0,0479;0,0692;0,0442;0,095
1,2780;-0,0538;0,0757;0,0095;0,093
1,2840;-0,0405;0,0616;-0,0819;0,110
1,2890;-0,0403;0,0023;-0,0574;0,070
1,2940;-0,0305;-0,0115;0,0239;0,040
1,3020;0,0076;-0,0280;0,0275;0,040
1,3040;-0,0049;0,0029;0,0262;0,027
1,3090;-0,0153;0,0253;0,0191;0,035
1,3140;-0,0356;0,0393;-0,0130;0,055
1,3200;-0,0703;0,0709;0,0371;0,107
1,3240;-0,0704;0,0606;0,0631;0,112
1,3290;-0,0362;0,0300;0,0877;0,099
1,3450;0,0059;0,0113;0,1251;0,126
1,3460;-0,0355;-0,0229;0,1398;0,146
1,3470;-0,0824;-0,0265;0,1092;0,139
1,3920;-0,1054;-0,0731;0,0670;0,145
1,3930;-0,0812;-0,0709;0,0692;0,128
1,3940;-0,0791;-0,0581;0,0262;0,102
1,3940;-0,0554;-0,0419;0,0346;0,078
1,3940;-0,0206;-0,0422;0,0690;0,084
1,3950;0,0156;-0,0211;0,0439;0,051
1,3950;0,0203;-0,0214;0,0747;0,080
1,3960;-0,0130;-0,0204;0,0673;0,072
1,3960;-0,0152;-0,0275;0,0706;0,077
1,3960;0,0158;-0,0973;0,1594;0,187
1,4110;0,0594;-0,1119;0,1513;0,197
1,4110;0,0842;-0,0953;0,0911;0,156
1,4120;0,1021;-0,1003;0,0563;0,154
1,4150;0,0841;-0,0682;0,0408;0,116
1,4200;0,0718;-0,0804;0,0135;0,109
1,4250;0,1269;-0,0556;-0,0254;0,141
1,4300;0,1326;0,0033;-0,0758;0,153
1,4480;0,1149;-0,0121;-0,1093;0,159
1,4490;0,1299;0,0128;-0,1554;0,203
1,4500;0,1112;0,0162;-0,2012;0,231
1,4510;0,1191;-0,0290;-0,1743;0,213
1,4910;0,1985;-0,0438;-0,1631;0,261
1,4920;0,2119;-0,0476;-0,0938;0,237
1,4920;0,1614;-0,0170;-0,0726;0,178
1,4930;0,1606;0,0015;-0,0635;0,173
1,4930;0,1251;0,0079;-0,0450;0,133
1,4930;0,0697;0,0380;0,0233;0,083
1,4940;0,0197;0,0345;0,0613;0,073
1,4940;-0,0412;0,0523;0,0610;0,090
1,4950;-0,0501;0,0474;0,0572;0,090
1,5100;-0,0564;0,0199;0,0380;0,071
1,5110;-0,0422;0,0095;-0,0369;0,057
1,5110;-0,0663;-0,0160;-0,0256;0,073
1,5160;-0,0818;-0,0459;-0,0335;0,100
1,5200;-0,0736;-0,0895;-0,0355;0,121
1,5250;-0,0314;-0,0899;-0,0552;0,110
1,5300;-0,0056;-0,0178;-0,0142;0,023
1,5460;0,0633;0,0277;-0,0152;0,071
1,5470;0,1535;0,0157;0,0384;0,159
1,5470;0,0956;-0,0082;0,0702;0,119
1,5950;-0,0544;-0,0749;0,0377;0,100
1,5960;-0,1232;-0,0653;0,0184;0,141
1,5970;-0,0516;-0,0145;0,0587;0,079
1,5970;0,0229;0,1034;0,1118;0,154
1,5970;0,0785;0,1252;0,1347;0,200
1,5980;0,1438;0,0740;0,0779;0,180
1,5980;0,0951;-0,0611;0,0311;0,117
1,5990;0,0597;-0,2967;-0,0355;0,305
1,5990;0,1266;-0,2253;0,0241;0,260
1,6000;-0,0788;-0,3048;0,2303;0,390
1,6140;-0,0055;-0,3607;0,2258;0,426
1,6150;0,1379;-0,1755;-0,0671;0,233
1,6160;0,2140;0,0734;-0,1308;0,261
1,6160;0,2576;0,2289;0,0162;0,345
1,6210;0,1812;0,2033;0,1929;0,334
1,6250;-0,0105;0,0110;0,2862;0,287
1,6310;-0,1804;-0,1925;0,2898;0,392
1,6360;-0,1657;-0,2622;0,1807;0,359
1,6400;-0,1144;-0,2643;0,1581;0,329
1,6450;-0,0030;-0,1873;0,0978;0,211
1,6520;0,0779;-0,1802;0,0463;0,202
1,6560;0,0835;-0,1564;-0,0712;0,191
1,6600;0,0627;-0,1679;-0,1747;0,250
1,6660;-0,0422;-0,2570;-0,2334;0,350
1,6720;-0,1194;-0,2065;-0,2586;0,352
1,6760;-0,1754;-0,1115;-0,2551;0,329
1,6810;-0,1843;-0,0568;-0,2067;0,283
1,7020;-0,1309;0,0014;-0,1456;0,196
1,7040;-0,1039;0,0145;-0,1397;0,175
1,7050;-0,0722;0,0265;-0,1575;0,175
1,7050;-0,0610;-0,0232;-0,1765;0,188
1,7070;-0,0547;-0,0045;-0,1751;0,184
1,7100;-0,0722;0,0083;-0,1429;0,160
1,7160;-0,0337;0,0815;-0,1323;0,159
1,7440;0,0207;0,0473;-0,1088;0,120
1,7440;-0,0067;0,0739;-0,0997;0,124
1,7450;0,0048;0,0466;-0,0408;0,062
1,7450;0,0345;0,0619;-0,0049;0,071
1,7460;0,0716;0,0946;0,0116;0,119
1,7460;0,0815;0,0756;0,0554;0,124
1,7630;0,1026;0,0848;0,1262;0,183
1,7630;0,0980;0,1018;0,1061;0,177
1,7630;0,0952;0,1053;0,0364;0,147
1,7660;0,0740;0,1289;0,0551;0,159
1,7720;0,0575;0,1737;0,0214;0,184
1,7750;0,0331;0,1804;-0,0097;0,184
1,7800;0,0270;0,1564;-0,0120;0,159
1,7860;0,0155;0,1401;0,0070;0,141
1,7920;-0,0156;0,1870;0,0485;0,194
1,7970;-0,0403;0,1659;0,0088;0,171
1,8180;-0,0467;0,1429;0,0241;0,152
1,8200;-0,0246;0,1262;0,0309;0,132
1,8210;-0,0073;0,0989;0,0199;0,101
1,8220;-0,0006;0,0660;0,0137;0,067
1,8230;0,0406;0,0405;0,0111;0,058
1,8290;-0,0038;0,0129;0,0251;0,028
1,8350;0,0060;-0,0155;0,0189;0,025
1,8360;0,0151;-0,0282;0,0234;0,040
1,8940;0,0224;-0,0535;0,0848;0,103
1,8940;-0,0090;-0,0309;0,0649;0,072
1,8950;-0,0126;-0,0275;0,0489;0,057
1,8960;-0,0231;-0,0040;0,0851;0,088
1,8960;-0,0452;0,0500;0,1378;0,153
1,8970;-0,0522;0,0795;0,1366;0,166
1,8970;0,0054;0,1144;0,1045;0,155
1,8970;0,0419;0,0871;0,1629;0,189
1,8980;0,0873;0,0599;0,1283;0,166
1,8980;0,0808;0,0066;0,1415;0,163
1,8990;0,0931;-0,0154;0,1640;0,189
1,8990;0,0635;-0,0063;0,1863;0,197
1,9070;0,0552;-0,0117;0,2121;0,219
1,9080;0,0252;-0,0055;0,2542;0,255
1,9130;0,0012;0,0073;0,2485;0,249
1,9160;-0,0059;-0,0197;0,2121;0,213
1,9220;-0,0189;-0,0611;0,1393;0,153
1,9260;0,0168;-0,0267;0,0789;0,085
1,9310;-0,0071;-0,0568;0,0215;0,061
1,9360;0,0097;-0,0749;-0,0367;0,084
1,9410;0,0147;-0,0062;-0,0623;0,064
1,9460;0,0326;0,0054;-0,0699;0,077
1,9670;0,0324;0,0657;-0,0977;0,122
1,9720;0,0276;0,0769;-0,0777;0,113
1,9730;0,0505;0,0848;-0,0449;0,108
1,9730;0,0818;0,0965;-0,0919;0,156
1,9740;0,0833;0,0574;-0,0911;0,136
1,9790;0,0528;0,0272;-0,0523;0,079
1,9890;0,0782;0,0436;-0,1124;0,144
1,9890;0,0830;0,0315;-0,1091;0,141
2,0090;0,0329;0,0172;-0,1628;0,167
2,0100;0,0520;0,0089;-0,1590;0,168
2,0100;0,0421;-0,0017;-0,1482;0,154
2,0110;0,0308;-0,0362;-0,1506;0,158
2,0110;-0,0200;-0,0682;-0,1434;0,160
2,0170;-0,0134;-0,0797;-0,0852;0,117
2,0290;-0,0640;-0,1080;-0,0714;0,144
2,0290;-0,0951;-0,1149;0,0124;0,150
2,0310;-0,0900;-0,1019;0,0313;0,140
2,0370;-0,1082;-0,1322;0,0336;0,174
2,0420;-0,0712;-0,1600;0,0086;0,175
2,0460;-0,0992;-0,1391;-0,0494;0,178
2,0640;-0,0911;-0,1750;-0,0880;0,216
2,0670;-0,1505;-0,1733;-0,0693;0,240
2,0680;-0,1950;-0,1496;-0,0960;0,264
2,1060;-0,1940;-0,1020;-0,1497;0,265
2,1070;-0,1303;-0,0532;-0,1663;0,218
2,1080;-0,1019;-0,0293;-0,1305;0,168
2,1080;-0,1216;-0,0470;-0,0393;0,136
2,1080;-0,0915;-0,0146;0,0262;0,096
2,1090;-0,0241;-0,0444;0,0437;0,067
2,1090;-0,0018;-0,0622;-0,0031;0,062
2,1100;0,0070;-0,0753;-0,0115;0,077
2,1100;-0,0134;-0,0315;-0,0043;0,035
2,1120;-0,0484;-0,0321;0,0087;0,059
2,1190;-0,0375;-0,0459;0,0263;0,065
2,1220;-0,0466;-0,0466;-0,0084;0,066
2,1260;-0,0049;-0,0012;-0,0168;0,017
2,1310;0,0640;0,0399;-0,0713;0,104
2,1380;0,0495;0,0365;-0,0470;0,077
2,1420;0,0829;0,0107;-0,0965;0,128
2,1470;0,0759;0,0260;-0,0886;0,120
2,1540;0,0754;0,0120;-0,0690;0,103
2,1580;0,0670;0,0686;-0,0887;0,131
2,1620;0,0785;0,1206;-0,0597;0,156
2,1670;0,0944;0,1086;-0,0855;0,167
2,1730;0,0886;0,1048;-0,2062;0,248
2,1780;0,0757;0,1057;-0,2334;0,267
2,1820;0,0593;0,0710;-0,1891;0,211
2,1960;0,0358;0,0389;-0,1110;0,123
2,1970;0,0297;0,0611;-0,0370;0,077
2,1980;0,0179;-0,0116;-0,0195;0,029
